id,scrape_id,last_scraped,host_id,host_is_superhost,host_listings_count,host_total_listings_count,neighbourhood,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
23211723,2.02008E+13,22/8/20,172627309,f,1,1,,Port Phillip,-37.872,144.99549,Private room,2,1,1,$135.00 ,2,1125,179,1,0,0,24/3/18,24/3/18,80,6,8,10,10,8,6,t,1,0.03
23211918,2.02008E+13,21/8/20,333668819,f,31,31,"Yarraville, Victoria, Australia",Maribyrnong,-37.81358,144.89642,Entire home/apt,4,2,2,$92.00 ,2,90,179,61,25,1,24/2/18,1/8/20,87,10,9,10,10,10,9,f,29,2.01
23213243,2.02008E+13,21/8/20,103614259,f,1,1,,Hobsons Bay,-37.82825,144.85106,Entire home/apt,6,3,4,$200.00 ,30,60,173,0,0,0,,,,,,,,,,f,1,
23219886,2.02008E+13,20/8/20,59578989,f,1,1,,Melbourne,-37.8242,144.96174,Entire home/apt,2,1,0,$85.00 ,5,15,88,5,1,0,3/6/19,31/10/19,80,9,7,9,10,10,9,f,1,0.34
23221379,2.02008E+13,21/8/20,172727822,f,2,2,"Truganina, Victoria, Australia",Wyndham,-37.85691,144.7296,Private room,1,,1,$68.00 ,1,100,91,4,0,0,26/3/18,21/1/19,100,8,10,10,9,10,10,f,2,0.14
23221876,2.02008E+13,20/8/20,104950168,f,1,1,,Glen Eira,-37.86851,145.01864,Entire home/apt,6,3,3,$189.00 ,2,39,0,1,0,0,6/4/18,6/4/18,100,10,10,10,10,10,10,f,1,0.03
23222353,2.02008E+13,20/8/20,165519375,f,6,6,,Melbourne,-37.80262,144.9591,Private room,2,1,1,$50.00 ,2,12,0,2,0,0,18/2/18,22/12/18,100,10,9,10,10,10,10,t,5,0.07
23222583,2.02008E+13,21/8/20,172749424,t,1,1,,Yarra Ranges,-37.7188,145.30399,Entire home/apt,4,2,4,$160.00 ,1,90,51,61,22,0,24/2/18,9/6/20,98,10,10,10,10,10,10,f,1,2.01
23224325,2.02008E+13,20/8/20,169842123,f,1,1,,Whitehorse,-37.83865,145.11997,Private room,2,3,2,$43.00 ,1,30,0,1,0,0,17/3/18,17/3/18,60,6,2,10,10,10,6,f,1,0.03
23224681,2.02008E+13,20/8/20,83849374,f,1,1,"Fitzroy, Victoria, Australia",Yarra,-37.79773,144.97766,Private room,2,,1,$52.00 ,2,7,0,3,0,0,17/2/18,3/3/18,87,9,7,9,9,10,9,f,1,0.1
23224735,2.02008E+13,20/8/20,3736353,f,1,1,"Saint Kilda, Victoria, Australia",Port Phillip,-37.8605,144.9852,Entire home/apt,5,2,2,$250.00 ,5,12,0,1,0,0,24/3/18,24/3/18,100,10,10,10,10,8,10,t,1,0.03
23229641,2.02008E+13,21/8/20,51704371,t,25,25,,Melbourne,-37.81554,144.9379,Entire home/apt,2,1,1,$113.00 ,3,200,180,78,27,0,18/2/18,19/3/20,97,10,10,10,10,10,10,t,24,2.55
23230050,2.02008E+13,20/8/20,34479339,f,3,3,"Toorak, Victoria, Australia",Stonnington,-37.84471,145.00611,Entire home/apt,2,1,1,$49.00 ,2,1125,0,7,0,0,17/6/18,27/8/18,97,9,9,10,10,10,10,t,3,0.26
23237980,2.02008E+13,20/8/20,17385409,t,3,3,"Melbourne, Victoria, Australia",Melbourne,-37.80995,144.95794,Entire home/apt,4,1,2,$119.00 ,2,1125,0,114,31,0,22/4/18,21/3/20,100,10,10,10,10,10,10,f,3,4.01
23238129,2.02008E+13,20/8/20,221743,f,1,1,"Richmond, Victoria, Australia",Yarra,-37.81391,145.00399,Entire home/apt,4,2,2,$150.00 ,30,1125,0,1,0,0,2/4/18,2/4/18,100,10,10,10,10,10,10,f,1,0.03
23238473,2.02008E+13,20/8/20,4535949,f,3,3,,Casey,-38.00109,145.30951,Private room,4,2,2,$120.00 ,1,1125,0,4,0,0,24/2/18,20/4/18,95,10,9,10,10,9,10,f,3,0.13
23239546,2.02008E+13,20/8/20,172945719,f,1,1,,Yarra,-37.81676,145.00952,Entire home/apt,4,2,2,$90.00 ,1,1125,0,1,0,0,19/4/18,19/4/18,100,10,10,10,10,10,10,f,1,0.04
23239596,2.02008E+13,20/8/20,49045701,f,4,4,"Brunswick West, Victoria, Australia",Moreland,-37.76115,144.93935,Private room,2,1,1,$40.00 ,4,1125,0,7,3,0,20/2/18,26/12/19,91,9,9,10,9,9,9,t,2,0.23
23239604,2.02008E+13,20/8/20,172946226,f,1,1,,Greater Dandenong,-37.96006,145.16757,Private room,1,1,1,$15.00 ,1,1125,0,0,0,0,,,,,,,,,,t,1,
23241189,2.02008E+13,21/8/20,172961728,f,1,1,,Stonnington,-37.85865,145.05438,Private room,2,1,1,$138.00 ,1,1125,89,0,0,0,,,,,,,,,,f,1,
23242186,2.02008E+13,20/8/20,135287486,f,1,1,"Glen Iris, Victoria, Australia",Stonnington,-37.85385,145.05455,Entire home/apt,12,5,6,$250.00 ,4,1125,0,7,2,0,5/4/18,11/1/20,100,10,9,10,10,10,10,t,1,0.24
23243201,2.02008E+13,22/8/20,25866245,t,1,1,"Melbourne, Victoria, Australia",Casey,-38.11603,145.30053,Private room,2,1,1,$51.00 ,1,1125,222,57,25,0,23/2/18,22/2/20,96,10,10,10,10,9,10,f,1,1.88
23252279,2.02008E+13,22/8/20,3415205,t,3,3,"Yarraville, Victoria, Australia",Maribyrnong,-37.81663,144.88868,Private room,4,2,2,$72.00 ,1,1125,365,68,7,0,25/3/18,18/1/20,97,10,10,10,10,10,10,f,3,2.31
23256493,2.02008E+13,22/8/20,134205674,t,1,1,"Seville, Victoria, Australia",Yarra Ranges,-37.76997,145.46435,Entire home/apt,2,1,1,$120.00 ,1,1125,178,78,4,0,22/2/18,9/11/19,99,10,10,10,10,10,10,t,1,2.56
23257567,2.02008E+13,20/8/20,173113149,f,6,6,"Melbourne, Victoria, Australia",Melbourne,-37.8126,144.9604,Entire home/apt,4,1,1,$111.00 ,7,1125,91,26,10,0,5/4/18,22/2/20,88,10,9,10,10,10,9,t,2,0.9
23259179,2.02008E+13,21/8/20,73254679,f,2,2,"Collingwood, Victoria, Australia",Yarra,-37.80195,144.98427,Entire home/apt,2,1,1,$300.00 ,2,1125,173,0,0,0,,,,,,,,,,t,1,
23260270,2.02008E+13,20/8/20,173141508,f,1,1,,Melbourne,-37.8268,144.95965,Shared room,1,1,1,$72.00 ,2,30,0,1,0,0,8/3/18,8/3/18,100,10,10,10,10,10,10,f,1,0.03
23261949,2.02008E+13,21/8/20,173155184,f,1,1,,Boroondara,-37.82323,145.03218,Private room,3,1,1,$135.00 ,1,1125,89,0,0,0,,,,,,,,,,f,1,
23262082,2.02008E+13,20/8/20,75944173,f,3,3,,Melbourne,-37.82073,144.94381,Private room,2,1,1,$72.00 ,1,30,0,2,0,0,17/3/18,22/3/18,100,10,9,10,10,10,10,t,3,0.07
23262295,2.02008E+13,21/8/20,171072836,f,1,1,,Boroondara,-37.84044,145.07144,Entire home/apt,12,5,9,$999.00 ,3,1125,359,16,3,0,26/3/18,24/2/20,93,10,9,10,10,10,9,f,1,0.55
23262430,2.02008E+13,20/8/20,61566271,f,1,1,"Southbank, Victoria, Australia",Melbourne,-37.82617,144.96811,Entire home/apt,6,3,4,$225.00 ,2,7,0,3,0,0,25/3/18,17/3/19,93,10,9,10,10,9,9,f,1,0.1
23262845,2.02008E+13,22/8/20,173161643,f,1,1,,Whitehorse,-37.8059,145.1206,Private room,1,1,1,$68.00 ,2,1125,89,0,0,0,,,,,,,,,,f,1,
23263204,2.02008E+13,20/8/20,30900122,f,68,68,,Melbourne,-37.81697,144.95396,Entire home/apt,4,1,2,$124.00 ,1,1125,359,94,19,0,18/2/18,8/5/20,92,9,9,9,9,10,9,t,39,3.08
23264286,2.02008E+13,20/8/20,11236443,f,1,1,,Darebin,-37.71343,145.01017,Private room,1,1,1,$42.00 ,3,1125,0,0,0,0,,,,,,,,,,f,1,
23264401,2.02008E+13,20/8/20,36410227,f,111,111,"Fitzroy, Victoria, Australia",Yarra,-37.80226,144.97527,Entire home/apt,2,1,1,$98.00 ,3,1125,335,68,16,0,3/3/18,19/3/20,91,9,9,10,10,10,9,t,22,2.26
23273013,2.02008E+13,22/8/20,88222829,f,0,0,"Abbotsford, Victoria, Australia",Yarra,-37.81062,145.00612,Private room,1,1,1,$50.00 ,7,60,90,20,2,0,31/3/18,14/10/19,95,10,10,10,10,9,10,f,1,0.68
23274394,2.02008E+13,20/8/20,162893029,f,5,5,,Melbourne,-37.81011,144.95978,Entire home/apt,2,1,2,"$1,284.00 ",120,1125,0,11,0,0,1/4/18,4/10/18,90,9,9,10,10,10,9,f,4,0.38
23275133,2.02008E+13,20/8/20,14967250,f,27,27,,Melbourne,-37.81599,144.95364,Shared room,1,1,8,$34.00 ,3,1125,90,1,0,0,21/7/19,21/7/19,60,6,4,2,10,10,10,f,25,0.08
23276365,2.02008E+13,22/8/20,57093041,f,1,1,"Healesville, Victoria, Australia",Yarra Ranges,-37.61658,145.51356,Private room,2,1,1,$136.00 ,1,7,143,25,0,0,16/7/18,9/3/19,100,10,10,10,10,10,10,t,1,0.98
23278114,2.02008E+13,20/8/20,25049573,f,1,1,"Melbourne, Victoria, Australia",Melbourne,-37.80841,144.96153,Entire home/apt,6,2,3,$150.00 ,2,1125,0,3,0,0,5/3/18,8/5/18,73,8,7,8,8,10,9,f,1,0.1
23280244,2.02008E+13,20/8/20,32819553,t,3,3,"Saint Kilda, Victoria, Australia",Port Phillip,-37.86351,144.97714,Entire home/apt,4,2,2,$275.00 ,2,1125,181,41,20,0,20/7/18,17/4/20,99,10,10,10,10,10,10,t,3,1.61
23280340,2.02008E+13,21/8/20,86640011,f,22,22,,Whitehorse,-37.82255,145.12029,Private room,2,1,1,$38.00 ,3,31,89,24,6,0,21/10/18,13/6/20,87,9,8,10,10,10,9,t,20,1.07
23281032,2.02008E+13,21/8/20,46186040,f,0,0,"Preston, Victoria, Australia",Darebin,-37.75259,145.01531,Entire home/apt,6,3,3,$73.00 ,2,30,312,48,20,0,19/3/18,15/5/20,90,9,9,9,10,10,9,f,1,1.62
23284337,2.02008E+13,21/8/20,78529418,t,1,1,"Black Rock, Victoria, Australia",Bayside,-37.97138,145.0154,Entire home/apt,2,1,1,$119.00 ,2,14,268,46,16,0,11/3/18,7/4/20,99,10,10,10,10,10,10,f,1,1.54
23290158,2.02008E+13,21/8/20,173385537,f,1,1,"Carnegie, Victoria, Australia",Glen Eira,-37.89838,145.05663,Entire home/apt,4,2,2,$94.00 ,5,1125,45,25,5,0,9/3/18,19/7/20,95,10,10,10,10,9,10,f,1,0.84
23292271,2.02008E+13,20/8/20,347595664,f,15,15,"Docklands, Victoria, Australia",Melbourne,-37.82035,144.94085,Entire home/apt,3,2,2,$83.43 ,2,1125,237,41,22,1,10/3/18,2/8/20,96,10,10,9,9,10,9,t,15,1.37
23294298,2.02008E+13,20/8/20,173431326,f,0,0,"Melbourne, Victoria, Australia",Port Phillip,-37.83818,144.97569,Entire home/apt,2,1,1,$125.00 ,2,30,0,5,5,0,19/1/20,19/4/20,100,10,10,10,10,10,10,f,1,0.7
23294906,2.02008E+13,20/8/20,173440623,f,1,1,,Melbourne,-37.80641,144.96103,Private room,1,1,1,$72.00 ,1,1125,0,1,0,0,18/3/18,18/3/18,100,10,10,10,10,10,10,f,1,0.03
23295366,2.02008E+13,20/8/20,62874502,f,1,1,,Glen Eira,-37.89726,145.02707,Shared room,2,1,1,$45.00 ,4,30,0,0,0,0,,,,,,,,,,t,1,
23295559,2.02008E+13,20/8/20,1484059,f,2,2,,Moreland,-37.74784,144.97636,Private room,3,1,1,$60.00 ,1,3,0,1,1,0,5/1/20,5/1/20,80,8,10,8,8,8,10,f,1,0.13
23298057,2.02008E+13,21/8/20,90354386,t,4,4,"Southbank, Victoria, Australia",Melbourne,-37.82735,144.95555,Private room,2,1,1,$85.00 ,3,31,269,74,23,0,19/2/18,20/3/20,98,10,10,10,10,10,10,f,7,2.43
23309759,2.02008E+13,21/8/20,172794456,f,1,1,"Montmorency, Victoria, Australia",Banyule,-37.72122,145.12988,Entire home/apt,16,5,10,$351.00 ,2,1125,150,36,6,0,23/2/18,26/1/20,84,9,9,10,10,10,9,t,1,1.19
23311415,2.02008E+13,21/8/20,35866947,f,1,1,"Cremorne, Victoria, Australia",Yarra,-37.82591,144.9931,Entire home/apt,4,2,2,$69.00 ,1,1125,64,54,19,0,23/3/18,21/7/20,96,10,10,10,10,10,9,f,1,1.83
23311457,2.02008E+13,21/8/20,7541508,f,1,1,"Brighton East, Victoria, Australia",Bayside,-37.91034,145.02098,Entire home/apt,6,3,4,$140.00 ,7,35,25,1,1,0,4/11/19,4/11/19,100,10,8,10,10,10,10,t,1,0.1
23312234,2.02008E+13,20/8/20,50093559,t,1,1,"Melbourne, Victoria, Australia",Melbourne,-37.80839,144.96035,Private room,2,1,1,$60.00 ,2,1125,0,24,5,0,17/9/18,1/2/20,98,10,10,10,10,10,10,f,1,1.02
23313367,2.02008E+13,20/8/20,268180,f,1,1,,Melbourne,-37.79657,144.97241,Entire home/apt,4,2,2,$400.00 ,5,1125,362,2,1,0,24/1/19,25/11/19,100,10,10,10,10,10,10,f,1,0.1
23313732,2.02008E+13,20/8/20,46518423,f,2,2,,Melbourne,-37.81093,144.95006,Shared room,1,1,3,$20.00 ,7,1125,0,0,0,0,,,,,,,,,,f,1,
23317723,2.02008E+13,21/8/20,29076431,t,2,2,"Fawkner, Victoria, Australia",Moreland,-37.71609,144.97132,Entire home/apt,2,1,1,$68.00 ,2,7,169,29,10,0,18/2/18,28/6/20,97,10,10,10,10,9,9,f,2,0.95
23326901,2.02008E+13,20/8/20,173722494,f,1,1,,Melbourne,-37.81734,144.94798,Private room,1,1,1,$50.00 ,1,7,0,0,0,0,,,,,,,,,,t,1,
23327811,2.02008E+13,21/8/20,123128956,f,2,2,,Maroondah,-37.82017,145.21361,Private room,2,1,1,$65.00 ,1,1125,90,1,0,0,26/11/18,26/11/18,100,10,10,10,10,10,10,f,2,0.05
23328753,2.02008E+13,20/8/20,32801302,f,1,1,,Kingston,-38.0637,145.11985,Private room,1,,1,$80.00 ,14,1125,0,0,0,0,,,,,,,,,,f,1,
23330390,2.02008E+13,20/8/20,19671002,t,3,3,"Saint Kilda, Victoria, Australia",Port Phillip,-37.86348,144.9825,Entire home/apt,6,3,4,$75.00 ,5,90,112,10,1,0,17/3/18,21/2/20,98,10,9,10,10,10,10,f,2,0.34
23333372,2.02008E+13,21/8/20,173788232,f,1,1,,Casey,-38.0053,145.26332,Entire home/apt,3,2,2,$350.00 ,7,1125,181,0,0,0,,,,,,,,,,t,1,
23342156,2.02008E+13,20/8/20,173881517,f,1,1,,Monash,-37.88875,145.16537,Private room,1,,1,$55.00 ,1,1125,0,3,0,0,23/2/18,23/3/18,100,10,10,10,10,10,10,t,1,0.1
23342157,2.02008E+13,21/8/20,171187073,t,4,4,,Greater Dandenong,-37.96414,145.14842,Private room,1,1,1,$36.00 ,3,1125,180,16,7,0,8/3/18,27/3/20,93,10,9,10,10,9,10,t,4,0.53
23342329,2.02008E+13,21/8/20,171187073,t,4,4,,Greater Dandenong,-37.96473,145.14719,Private room,1,1,1,$36.00 ,3,1125,181,29,11,0,15/3/18,17/7/20,98,10,10,10,10,9,10,t,4,0.98
23342644,2.02008E+13,21/8/20,1538856,t,6,6,"Maribyrnong, Victoria, Australia",Maribyrnong,-37.77675,144.89393,Entire home/apt,6,2,3,$55.00 ,2,1125,141,32,13,0,24/2/18,13/3/20,98,10,10,10,10,10,10,f,4,1.05
23343629,2.02008E+13,20/8/20,2478739,f,1,1,,Monash,-37.86698,145.12313,Private room,2,,1,$50.00 ,1,1125,0,0,0,0,,,,,,,,,,t,1,
23343911,2.02008E+13,20/8/20,53154077,f,1,1,,Melbourne,-37.81474,144.95549,Private room,2,1,2,$59.00 ,4,1125,0,1,0,0,20/2/18,20/2/18,100,10,8,10,10,10,10,f,1,0.03
23344380,2.02008E+13,21/8/20,53197987,t,1,1,"Mentone, Victoria, Australia",Bayside,-37.97398,145.05286,Private room,2,1,0,$70.00 ,2,1125,181,82,28,0,28/2/18,21/7/20,96,10,10,10,10,10,10,f,1,2.72
23345186,2.02008E+13,20/8/20,46605166,t,1,1,"Hawthorn, Victoria, Australia",Boroondara,-37.81551,145.04033,Private room,2,1,1,$80.00 ,2,14,0,77,25,0,15/4/18,24/3/20,99,10,10,10,10,10,10,t,1,2.69
23345300,2.02008E+13,20/8/20,80921168,f,1,1,,Melbourne,-37.81127,144.9668,Entire home/apt,2,1,1,$135.00 ,4,8,0,1,0,0,27/3/18,27/3/18,100,8,10,10,10,10,10,f,1,0.03
23345465,2.02008E+13,22/8/20,41701466,f,1,1,"Belgrave Heights, Victoria, Australia",Yarra Ranges,-37.92282,145.34281,Private room,5,2,3,$70.00 ,2,1125,365,34,5,0,19/3/18,15/3/20,93,10,9,10,10,10,10,f,1,1.15
23345782,2.02008E+13,20/8/20,1328862,f,2,2,,Yarra,-37.81169,144.99311,Entire home/apt,6,2,2,$158.00 ,2,1125,0,16,1,0,2/4/18,29/9/19,93,10,9,10,10,9,9,f,1,0.55
23346525,2.02008E+13,20/8/20,3746767,f,1,1,,Darebin,-37.75473,145.01332,Entire home/apt,4,2,2,$150.00 ,4,10,0,0,0,0,,,,,,,,,,f,1,
23347843,2.02008E+13,21/8/20,104036710,t,1,1,,Banyule,-37.70152,145.06188,Private room,2,1,1,$35.00 ,1,1125,80,50,12,0,20/2/18,28/3/20,92,10,9,10,10,10,9,t,1,1.64
23350716,2.02008E+13,22/8/20,44137183,f,2,2,"North Melbourne, Victoria, Australia",Melbourne,-37.8009,144.95538,Entire home/apt,4,1,1,$134.00 ,1,1125,192,48,8,0,3/4/18,22/6/20,96,10,9,10,10,10,10,f,2,1.65
23359256,2.02008E+13,21/8/20,18119170,f,1,1,"Collingwood, Victoria, Australia",Yarra,-37.80545,144.98605,Entire home/apt,2,1,1,$159.00 ,3,150,177,8,1,0,21/4/18,1/1/20,97,10,9,10,10,10,10,f,1,0.28
23360017,2.02008E+13,20/8/20,26453323,f,4,4,"Preston, Victoria, Australia",Darebin,-37.74435,145.01742,Entire home/apt,2,1,1,$55.00 ,1,20,0,0,0,0,,,,,,,,,,f,1,
23360916,2.02008E+13,20/8/20,173903823,f,2,2,"West Melbourne, Victoria, Australia",Melbourne,-37.81135,144.95762,Shared room,1,1,1,$25.00 ,15,22,0,0,0,0,,,,,,,,,,t,2,
23361328,2.02008E+13,20/8/20,163098054,t,2,2,"Collingwood, Victoria, Australia",Yarra,-37.80545,144.98605,Entire home/apt,7,3,4,$260.00 ,2,1125,0,105,26,0,12/3/18,21/3/20,97,10,9,9,10,10,10,f,2,3.53
23362069,2.02008E+13,20/8/20,50121,f,13,13,"South Melbourne, Victoria, Australia",Port Phillip,-37.83194,144.95911,Entire home/apt,2,1,1,$199.00 ,3,14,0,45,16,0,19/3/18,1/2/20,99,10,10,10,10,10,10,f,10,1.52
23362671,2.02008E+13,20/8/20,795503,f,1,1,"Southbank, Victoria, Australia",Melbourne,-37.82495,144.96533,Entire home/apt,3,2,3,$170.00 ,2,1125,0,21,0,0,24/2/18,28/10/18,98,10,10,10,10,10,9,t,1,0.69
23362818,2.02008E+13,22/8/20,40104388,t,1,1,,Wyndham,-37.86049,144.74347,Entire home/apt,15,6,6,$319.00 ,3,1125,0,74,23,1,13/3/18,26/7/20,99,10,10,10,10,10,10,t,1,2.48
23363359,2.02008E+13,20/8/20,12192511,f,1,1,"Hawthorn East, Victoria, Australia",Boroondara,-37.82419,145.0465,Entire home/apt,2,1,1,$62.00 ,10,1125,0,0,0,0,,,,,,,,,,f,1,
23363568,2.02008E+13,21/8/20,36329659,f,1,1,,Moonee Valley,-37.74621,144.92563,Private room,1,1,1,$150.00 ,3,4,84,0,0,0,,,,,,,,,,f,1,
23366018,2.02008E+13,20/8/20,150771133,f,1,1,,Port Phillip,-37.83589,144.97524,Private room,2,1,1,$64.00 ,2,5,0,0,0,0,,,,,,,,,,f,1,
23369656,2.02008E+13,20/8/20,35789055,f,32,32,"Melbourne, Victoria, Australia",Melbourne,-37.81543,144.95469,Entire home/apt,8,2,5,$165.00 ,1,1125,142,102,25,0,3/3/18,16/4/20,91,10,9,10,10,10,9,t,31,3.39
23369917,2.02008E+13,20/8/20,165519375,f,6,6,,Melbourne,-37.80306,144.95817,Private room,2,1,1,$60.00 ,1,3,0,1,0,0,28/2/18,28/2/18,100,10,10,10,10,10,10,t,5,0.03
23380917,2.02008E+13,20/8/20,152536606,f,3,3,"Southbank, Victoria, Australia",Melbourne,-37.82624,144.95588,Entire home/apt,3,1,1,$80.00 ,1,1125,0,14,0,0,3/3/18,21/7/18,74,9,8,8,8,10,9,t,3,0.47
23380923,2.02008E+13,20/8/20,152536606,f,3,3,"Melbourne, Victoria, Australia",Melbourne,-37.8101,144.96234,Entire home/apt,6,2,4,$120.00 ,1,1125,0,9,0,0,22/4/18,22/10/18,80,8,8,7,8,10,9,t,3,0.32
23381427,2.02008E+13,21/8/20,55191574,t,1,1,"Warneet, Victoria, Australia",Casey,-38.22209,145.31191,Entire home/apt,2,1,0,$118.00 ,2,30,66,64,35,0,5/8/18,5/5/20,99,10,10,10,10,10,10,t,1,2.57
23383178,2.02008E+13,21/8/20,18725808,f,2,2,"Elwood, Victoria, Australia",Port Phillip,-37.88867,144.99088,Private room,1,1,1,$198.00 ,2,5,88,3,0,0,12/3/18,26/3/18,100,10,9,10,10,10,10,t,2,0.1
23387298,2.02008E+13,20/8/20,24949952,f,1,1,,Stonnington,-37.84147,145.01688,Entire home/apt,4,2,2,$165.00 ,7,1125,0,0,0,0,,,,,,,,,,f,1,
23394939,2.02008E+13,20/8/20,23472012,f,2,2,,Glen Eira,-37.89799,145.05049,Entire home/apt,8,3,3,$150.00 ,4,1125,0,0,0,0,,,,,,,,,,t,1,
23399041,2.02008E+13,20/8/20,174342757,f,1,1,,Monash,-37.89969,145.16045,Private room,1,,1,$28.00 ,1,20,0,1,0,0,24/2/18,24/2/18,,,,,,,,t,1,0.03
23400940,2.02008E+13,22/8/20,88051903,t,14,14,"Warburton, Victoria, Australia",Yarra Ranges,-37.75537,145.67147,Entire home/apt,2,1,1,$100.00 ,2,1125,365,24,11,0,11/3/18,7/7/20,96,10,10,10,10,10,10,t,9,0.8
23402819,2.02008E+13,20/8/20,34477758,t,3,3,,Maribyrnong,-37.78464,144.8895,Entire home/apt,5,3,3,$166.00 ,4,1125,0,2,0,0,12/3/18,25/3/18,80,9,8,10,7,9,8,t,3,0.07
23404141,2.02008E+13,20/8/20,40455436,f,22,22,,Melbourne,-37.81501,144.95359,Entire home/apt,4,1,2,$85.00 ,1,1125,359,30,9,0,11/3/18,18/7/20,95,9,9,10,10,10,9,t,22,1.01
23411030,2.02008E+13,21/8/20,65381482,t,1,1,"Saint Kilda East, Victoria, Australia",Port Phillip,-37.86375,144.9994,Entire home/apt,2,1,1,$90.00 ,7,70,91,61,26,0,4/3/18,1/7/20,100,10,10,10,10,10,10,f,1,2.03
23417799,2.02008E+13,21/8/20,80196843,t,1,1,"Malvern East, Victoria, Australia",Stonnington,-37.87522,145.05219,Entire home/apt,5,2,3,$168.00 ,2,365,245,60,13,0,28/2/18,4/1/20,95,10,10,10,10,10,10,f,1,1.99
23417911,2.02008E+13,20/8/20,111717673,f,2,2,,Port Phillip,-37.82983,144.95651,Private room,2,1,1,$56.00 ,2,10,0,39,0,0,23/3/18,30/4/19,96,9,9,10,10,10,10,f,2,1.33
23418107,2.02008E+13,20/8/20,22867359,f,1,1,"South Yarra, Victoria, Australia",Melbourne,-37.83006,144.98675,Entire home/apt,6,3,3,$390.00 ,3,1125,140,5,3,0,23/3/18,29/1/20,100,10,10,10,10,10,9,t,1,0.17
23420239,2.02008E+13,20/8/20,30309380,f,11,11,"Southbank, Victoria, Australia",Melbourne,-37.82689,144.95938,Entire home/apt,6,3,4,$407.00 ,1,1125,0,57,20,0,13/5/18,29/2/20,93,10,9,10,10,10,10,t,11,2.06
23420944,2.02008E+13,20/8/20,53434483,f,1,1,,Stonnington,-37.84169,144.98863,Entire home/apt,6,3,3,$163.00 ,3,10,0,2,0,0,25/3/18,2/4/18,70,8,5,10,9,10,10,t,1,0.07
23421013,2.02008E+13,20/8/20,174672292,f,0,0,"Melbourne, Victoria, Australia",Melbourne,-37.81309,144.95346,Entire home/apt,3,1,1,$65.00 ,2,30,90,26,7,0,21/5/18,27/2/20,88,9,9,9,10,10,9,f,1,0.95
23423933,2.02008E+13,20/8/20,49840171,f,1,1,,Darebin,-37.75814,144.9938,Private room,1,1,1,$45.00 ,7,1125,0,1,0,0,1/4/18,1/4/18,100,10,10,10,10,10,10,f,1,0.03
23426553,2.02008E+13,21/8/20,156162070,f,4,4,"Richmond, Victoria, Australia",Yarra,-37.82549,145.00009,Private room,1,1,1,$55.00 ,1,1125,365,20,8,0,1/8/18,1/3/20,83,9,8,9,8,10,9,t,3,0.8
23435991,2.02008E+13,20/8/20,1596217,f,1,1,"Fitzroy North, Victoria, Australia",Yarra,-37.79134,144.98266,Entire home/apt,4,2,2,$229.00 ,2,150,353,9,6,1,25/3/18,31/7/20,100,10,10,10,10,10,10,f,1,0.31
23436500,2.02008E+13,21/8/20,174815797,f,1,1,,Port Phillip,-37.86109,145.00465,Private room,2,1,1,$64.00 ,1,1125,270,1,0,0,3/3/18,3/3/18,100,8,8,10,10,8,10,t,1,0.03
23438493,2.02008E+13,21/8/20,34247003,f,20,20,"Melbourne, Victoria, Australia",Melbourne,-37.84357,144.98035,Entire home/apt,4,1,1,$84.00 ,2,1125,333,32,11,0,8/5/18,2/3/20,94,10,9,10,10,10,9,t,17,1.15
23439106,2.02008E+13,20/8/20,7013473,f,1,1,,Port Phillip,-37.85799,144.98067,Entire home/apt,6,2,2,$130.00 ,2,1125,47,7,1,0,5/4/18,27/8/19,100,10,10,10,10,10,10,t,1,0.24
23440068,2.02008E+13,20/8/20,14225526,f,3,3,"Saint Kilda, Victoria, Australia",Port Phillip,-37.86557,144.98821,Entire home/apt,4,2,3,$128.00 ,4,1125,80,4,3,0,31/7/19,29/3/20,95,10,9,10,10,10,10,f,3,0.31
23440943,2.02008E+13,20/8/20,94682755,f,1,1,"Melbourne, Victoria, Australia",Port Phillip,-37.84294,144.97744,Entire home/apt,3,1,1,$100.00 ,2,60,0,2,0,0,26/3/18,2/4/18,100,10,10,10,10,10,8,f,1,0.07
23441272,2.02008E+13,20/8/20,162880953,f,1,1,,Port Phillip,-37.86717,144.9896,Entire home/apt,2,,1,$60.00 ,2,1125,0,5,0,0,6/3/18,25/7/18,80,10,10,10,10,10,10,t,1,0.17
23442498,2.02008E+13,20/8/20,12598158,f,1,1,"Saint Kilda West, Victoria, Australia",Port Phillip,-37.85487,144.97127,Entire home/apt,4,1,2,$93.00 ,1,4,0,3,0,0,11/3/18,6/8/18,93,9,8,10,10,10,9,f,1,0.1
23449708,2.02008E+13,20/8/20,46780984,f,14,14,"Melbourne, Victoria, Australia",Melbourne,-37.81558,144.95308,Entire home/apt,8,2,5,$64.00 ,1,1125,180,116,43,0,21/3/18,17/7/20,90,9,9,9,10,10,9,t,14,3.94
23451491,2.02008E+13,20/8/20,64791643,f,5,5,"Carlton, Victoria, Australia",Melbourne,-37.79491,144.97405,Entire home/apt,6,2,4,$71.00 ,60,1125,0,12,0,0,25/3/18,27/12/18,88,9,9,10,10,10,8,t,2,0.41
