id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
16507046,Close to the Airport #1,45577348,Glenda,,Moonee Valley,-37.72746,144.88302,Private room,55,30,86,2020-03-15,1.94,1,91
16507420,"Beachside pad, short walk to transport & Acland St",330750,Hannah,,Port Phillip,-37.86924,144.97778,Entire home/apt,70,2,20,2020-02-06,0.46,1,0
16507839,"Private room, ensuite and comfy queen sized bed.",102013234,Melinda,,Moreland,-37.76141,144.95881,Private room,70,2,38,2020-03-06,0.87,1,47
16509429,HUNTER: Charming Fitzroy Family Home & Yard,35370298,Shannon,,Yarra,-37.80078,144.98164,Entire home/apt,180,2,103,2020-04-07,2.47,24,24
16510587,luxury apartment in CBD great view,108069456,Sue,,Melbourne,-37.80259,144.96463,Private room,300,1,0,,,1,91
16513124,"en suite, fully furnished, spacious *C",36204938,Maria Loida,,Wyndham,-37.85454,144.74619,Private room,60,7,4,2020-02-21,0.12,4,293
16519456,Apartment in St Kilda East!,21760887,David & Hayley,,Port Phillip,-37.86078,145.00618,Private room,72,1,21,2019-02-05,0.48,1,364
16523652,Amazing views in a great location!,108658828,Callan,,Melbourne,-37.81358,144.94118,Private room,70,1,70,2020-03-14,1.60,1,178
16523902,Cosy studio in North Melbourne,108661173,Smilka,,Melbourne,-37.80007,144.95272,Entire home/apt,105,2,4,2018-03-05,0.09,1,16
16524506,"Large, light-filled, secure home in Fitzroy North",18803245,Jordan,,Yarra,-37.77737,144.98023,Entire home/apt,300,2,10,2018-10-27,0.23,1,0
16525233,Spacious Home With Mountain Views - QUEEN BED,29207598,Helen,,Yarra Ranges,-37.76236,145.70024,Private room,73,1,90,2020-03-03,2.24,2,180
16534504,CBD Sky view 3BR/2BA Apt Free Park/Free Tram Zone,26605877,Karen,,Melbourne,-37.81506,144.95384,Entire home/apt,176,2,209,2020-06-12,4.95,1,177
16535020,Magnolia Cottage-Relaxing Abode W Tranquil Gardens,20400356,Sandy And Ange,,Maroondah,-37.78212,145.28409,Entire home/apt,99,1,145,2020-05-08,3.32,7,0
16536198,Tropical little paradise close to everything!,33608998,Annika,,Port Phillip,-37.86571,145.00545,Entire home/apt,65,1,4,2017-02-18,0.09,1,0
16538148,Lakeview on Sycamore (Lower Level S/Contained Apt),108815554,Lyn,,Cardinia,-37.91491,145.45572,Entire home/apt,154,1,133,2020-07-09,3.76,2,1
16551650,"Aussie Homestay, 1 cosy tree view single room",22641016,Christine,,Kingston,-37.93299,145.12362,Private room,51,1,10,2019-11-11,0.23,1,89
16560571,Huge independent room,51625191,Denise,,Monash,-37.9028,145.12706,Private room,75,1,4,2019-01-22,0.16,2,179
16561329,RENOVATED VILLA - 4 BR Parking Netflix Internet,4945813,Katherine,,Yarra,-37.8169,144.991,Entire home/apt,279,3,126,2020-03-21,2.91,3,345
16569130,PRIME location- luxury mini Versailles in Armadale,23933053,Holly,,Stonnington,-37.85431,145.02516,Entire home/apt,400,2,0,,,2,0
16571013,Close St Kilda Commercial Hub and Melbourne Centre,103385102,Aymeric,,Port Phillip,-37.86841,144.98119,Entire home/apt,85,2,27,2020-03-17,0.63,2,223
16572321,CBD one bedroom,51575385,James,,Melbourne,-37.81906,144.95458,Private room,150,1,0,,,1,181
16572454,Close to St Kilda Rd - Ideal Corporate Stay - G2!,25512499,Michael,,Stonnington,-37.85366,144.98434,Entire home/apt,125,7,14,2020-03-18,0.33,3,365
16572756,Lower Plenty Cozy Home 2BD sleep 4 +Parking,55621164,Sainan (Nancy),,Banyule,-37.74365,145.06609,Entire home/apt,109,1,110,2020-03-29,2.51,4,169
16573268,Corporate Short Stay close to St Kilda Road -211!,25512499,Michael,,Stonnington,-37.8533,144.98422,Entire home/apt,125,7,13,2020-01-03,0.30,3,365
16578752,Modern Inner City Townhouse,62485165,Rebecca,,Yarra,-37.78916,144.98543,Entire home/apt,220,7,17,2020-04-19,0.39,1,91
16579924,Beautiful St Kilda beach,109282346,Anne-Marie,,Port Phillip,-37.86455,144.97712,Private room,80,4,1,2017-01-13,0.02,1,364
16580086,2BR STUNNING CITY APT OPP  MCG + PARKING-SLEEPS 5,12197796,Nicole,,Melbourne,-37.81607,144.98451,Entire home/apt,75,1,78,2019-09-28,1.77,6,43
16581238,Amazing clean apartment,33196702,Ron,,Port Phillip,-37.84222,144.97603,Entire home/apt,1200,8,1,2018-02-09,0.03,1,358
16584793,1 bedroom apartment in Melbourne CBD,11669182,Jess,,Stonnington,-37.86018,145.02656,Private room,100,1,0,,,1,364
16587251,Premium Family Home with 5 Star Amenities,93993716,Alan,,Darebin,-37.72837,144.99547,Private room,100,7,7,2018-03-24,0.17,1,179
16589095,A home away from home,78067436,Monica,,Maroondah,-37.80387,145.30418,Entire home/apt,75,5,176,2020-03-26,4.02,1,170
16589624,Perfect place & location for the best of Melbourne,1973542,Robin,,Port Phillip,-37.85371,144.98153,Entire home/apt,80,2,24,2020-05-20,0.60,1,295
16589845,Bella Blue,55153740,Karin,,Yarra Ranges,-37.89495,145.39641,Private room,150,1,41,2020-06-12,0.94,2,310
16590105,"Modern, Stylish - best view in town",46826251,Jack,,Yarra,-37.82233,144.99171,Entire home/apt,266,2,60,2020-03-01,1.38,1,181
16590320,"Private room ,bathroom and balcony near by CBD",40901842,Frank,,Port Phillip,-37.83556,144.9384,Private room,129,1,14,2020-03-22,1.12,2,163
16590374,Luxury living in the heart of the CBD.,109412086,Andy,,Melbourne,-37.81068,144.96908,Private room,60,1,5,2019-04-01,0.12,2,91
16592139,Luxurious 4 bedroom modern home,39115016,Banie,,Casey,-38.07771,145.3197,Entire home/apt,139,2,113,2020-07-04,2.59,1,337
16602391,Geisha House 和風 South Yarra. PRICE REDUCTION,6139671,Boris,,Stonnington,-37.84027,144.98926,Entire home/apt,117,7,83,2020-08-01,1.95,3,365
16604351,Private Oasis -Perfect Location -Ensuite Bathroom,60833316,Deb,,Glen Eira,-37.89631,145.01654,Private room,80,1,46,2020-01-26,1.05,1,88
16607916,ST KILDA BEACH FRONT APARTMENT!!,46414978,Georgia,,Port Phillip,-37.87167,144.97723,Entire home/apt,200,14,0,,,1,84
16608080,Perfect summer rental especially for the tennis!,109594011,Marianne,,Yarra,-37.82408,145.0066,Entire home/apt,168,7,5,2020-02-14,0.12,1,88
16615600,"Hawksburn Cottage, charming and bright",12705795,Gail,,Stonnington,-37.85236,145.00624,Entire home/apt,206,2,114,2020-08-01,2.63,1,89
16619072,"Bright, Luxury Penthouse with Amazing Views",83025438,Fabian,,Melbourne,-37.81596,144.96924,Entire home/apt,345,3,48,2020-03-07,1.10,1,364
16619977,Bungalow,56438391,Merry,,Maribyrnong,-37.81218,144.87573,Private room,500,1,0,,,1,180
16620741,Modern double-storey townhouse in hip Thornbury,22558034,Alistair & Andreia,,Darebin,-37.76106,145.01066,Entire home/apt,95,1,2,2020-08-03,0.06,1,270
16621123,Fitz View Mansion Apartment,19589009,Lesley,,Port Phillip,-37.85973,144.97537,Entire home/apt,150,7,4,2020-03-30,0.12,4,178
16622812,"Comfy, Modern Apartment near Great Restaurants",109757865,Adam And Mina,,Melbourne,-37.82826,144.95858,Entire home/apt,72,1,94,2020-06-08,2.14,1,180
16623547,The Delphine Mansion Apartment,19589009,Lesley,,Port Phillip,-37.86041,144.97545,Entire home/apt,199,28,0,,,4,178
16625532,CHARLOTTE: Large CBD Apt | Perfect Location + Gym,35370298,Shannon,,Melbourne,-37.81484,144.95396,Entire home/apt,115,2,128,2020-03-21,2.99,24,2
16636500,Fitzroy Apartment - Double Room,10782258,Kristy,,Yarra,-37.79796,144.97558,Private room,45,2,72,2020-04-25,1.63,3,324
16637564,*Royal Stays 1Bdr Inner City Comfy Apt Southbank*,4170460,Royal Stays,,Melbourne,-37.82761,144.95949,Entire home/apt,109,1,2,2018-11-17,0.07,37,80
16638546,Surprisingly spacious studio with private balcony,326530921,Christy,,Moreland,-37.77116,144.96213,Entire home/apt,72,2,121,2020-07-02,2.76,25,246
16640182,Spacious Home With Mountain Views. - TWIN OR KING,29207598,Helen,,Yarra Ranges,-37.76064,145.70029,Private room,78,1,94,2020-03-15,2.25,2,179
16653607,#3 Airport 3km $0 Breakfast/Parking/24hr check in,6170368,Sam,,Hume,-37.68924,144.87082,Entire home/apt,70,1,270,2020-08-02,6.13,3,365
16656932,*New*Cozy 2B+Romantic view+Heart of CBD+XL Balcony,109573840,Calvin & Ronald,,Melbourne,-37.80826,144.96764,Entire home/apt,108,2,65,2020-05-17,1.49,4,91
16662567,Port Melbourne Beach Home,50956840,Jodie,,Port Phillip,-37.84185,144.94254,Entire home/apt,900,7,2,2019-01-02,0.06,1,365
16664114,"Delightful, Cozy & Modern 2 Bedroom House",19717864,Majid,,Banyule,-37.75583,145.04192,Entire home/apt,149,7,57,2020-07-30,1.31,1,246
16665329,"A huge classic 50's brick home, great for familes!",1966130,Sarah-Jane,,Darebin,-37.72233,144.99323,Entire home/apt,146,2,9,2020-01-01,0.21,1,232
16665535,One bedroom apartment with rooftop infinity pool!,8371388,Eliza,,Port Phillip,-37.85834,144.98197,Entire home/apt,110,2,85,2020-03-23,1.95,1,180
16666999,Loft Living in Bayside,8011884,Jacqueline,,Bayside,-37.91293,145.01738,Entire home/apt,110,2,116,2020-08-11,2.80,1,160
16668852,The Cabin_set on 36 acres,39985978,Julie,,Yarra Ranges,-37.62364,145.50599,Entire home/apt,240,2,38,2020-06-28,1.08,1,324
16674746,Melbourne Oasis,19666533,Scott,,Port Phillip,-37.83305,144.96763,Entire home/apt,2000,7,0,,,1,365
16675574,Lucy's House Serenity,46142400,Lucy,,Yarra Ranges,-37.64569,145.52462,Entire home/apt,414,2,42,2020-06-28,0.97,1,318
16676910,Luxurious Large 4 Bedroom house close to Melbourne,37446634,Jojo,,Wyndham,-37.90586,144.76737,Entire home/apt,148,2,6,2017-07-22,0.14,1,32
16677989,"Large gorgeous private room, bayside",8555955,Donna,,Port Phillip,-37.88192,144.99219,Private room,79,3,9,2020-03-31,0.21,1,364
16678458,Perfect retreat in Melbourne's quirky Yarraville,51246914,Chris,,Maribyrnong,-37.82254,144.89175,Private room,650,1,15,2017-06-01,0.34,1,365
16678776,Renovated Melbourne Townhouse ready for Winter,42951143,Jimmy,,Glen Eira,-37.89079,145.04477,Private room,95,1,0,,,1,364
16679691,Room for Rent at Heart of Oakleigh,110389643,Jessica,,Monash,-37.9004,145.09064,Private room,40,2,2,2018-01-06,0.05,2,232
16679699,"Charming house  Kensington, priv bathroom & lounge",6953500,Graeme And Cathy,,Melbourne,-37.7918,144.92835,Private room,110,2,42,2020-03-20,0.96,1,3
16680161,Exclusive Luxury Villa in the Yarra Valley,3297345,Natalie,,Yarra Ranges,-37.74683,145.69082,Entire home/apt,375,2,2,2020-07-07,1.18,1,362
16681994,"The Lavender house, near Chadstone Shopping Center",41011904,Charles,,Stonnington,-37.8914,145.08826,Private room,40,2,10,2020-03-10,0.23,1,364
16692924,"en suite, fully furnished, up to 4 persons *M",36204938,Maria Loida,,Wyndham,-37.85546,144.74573,Private room,80,3,11,2020-03-22,0.27,4,294
16693778,Botanica,47746281,Baden,,Monash,-37.89159,145.16557,Entire home/apt,139,2,69,2020-06-28,1.70,1,179
16695092,Resort style living,20708352,Billy,,Whittlesea,-37.69136,145.05062,Private room,209,1,0,,,1,365
16695777,"** Private Check In, refreshing pool & ensuite. **",93923621,Jennifer,,Glen Eira,-37.89449,145.00779,Entire home/apt,105,2,117,2020-03-13,2.67,1,79
16696718,Peaceful  townhouse in Oak Park,110586041,Will,,Moreland,-37.72204,144.91825,Private room,40,1,72,2020-05-13,1.67,1,50
16696734,Cosmopolitan Apartment - 2 bed + private ensuite,27667619,Leigh,,Stonnington,-37.83731,144.9986,Private room,300,1,26,2020-02-11,0.59,1,89
16697280,Chic South Yarra apartment 2BR free carpark WIFI,27123605,June,,Stonnington,-37.83781,144.99497,Entire home/apt,141,2,82,2020-03-15,1.88,1,90
16705547,Amazing location Walk to MCG/Swan St/Bridge Rd/CBD,110674365,Dalton,,Yarra,-37.81922,144.99271,Entire home/apt,320,2,77,2020-07-26,2.02,1,332
16706667,INTRODUCTORY PRICES AND BUSINESS READY - PRAHRAN,50329506,Lana,,Stonnington,-37.84953,144.98599,Entire home/apt,99,2,60,2020-03-16,1.42,1,365
16707101,Warralyn,7030240,Peter,,Manningham,-37.74866,145.18347,Entire home/apt,90,1,54,2020-06-08,1.25,1,354
16707808,☆ Heart of St Kilda ☆ Infinity Pool+Parking+WIFI,147353202,Ready Set Host,,Port Phillip,-37.85774,144.98132,Entire home/apt,125,3,53,2020-01-28,1.22,13,168
16710056,Perfect location for visitors to Melbourne (extra),103871310,Tina And Jurek,,Melbourne,-37.81563,144.93715,Private room,1450,100,4,2017-08-25,0.10,1,20
16710638,One Storey Up,95827349,Margaret Estelle,,Yarra Ranges,-37.63098,145.49801,Entire home/apt,110,1,137,2020-06-08,3.21,1,321
16716546,Cozy 1 bedroom available to stay,110785511,Manav,,Wyndham,-37.84088,144.72299,Private room,100,1,0,,,1,179
16724647,Beaumaris Beachside Family Home with Fenced Pool,29300254,Leigh,,Bayside,-37.98336,145.04018,Entire home/apt,404,2,15,2020-02-20,0.35,1,335
16724812,Cosmo to Country,61733766,Gail,,Knox,-37.84289,145.26867,Private room,70,1,40,2020-03-05,0.95,1,12
16725651,Yarraville Self Contained New & Modern Bungalow,12940601,Nicci,,Maribyrnong,-37.81601,144.86474,Entire home/apt,83,4,33,2020-07-28,0.77,1,338
16727413,One bedroom unit in Camberwell. Off street parking,28389682,Kerryn,,Boroondara,-37.83816,145.06789,Entire home/apt,200,2,124,2020-03-13,2.84,1,171
16740277,Cheapest and great location (close to everything)!,40366713,Kunal,,Glen Eira,-37.90144,145.04353,Private room,81,1,14,2019-11-06,0.32,1,83
16740571,Artistic Ambiance - Fully Furnished Apartment,100165691,Josie,,Boroondara,-37.83678,145.05888,Private room,61,1,58,2020-01-02,1.33,1,89
16744005,Light filled spacious apartment close to the city,33082075,Gina,,Stonnington,-37.84787,145.00178,Private room,90,1,4,2017-04-02,0.09,1,0
16744349,Modern newly renovated Private room - 12,59301951,Ethan,,Maribyrnong,-37.80409,144.90466,Private room,60,2,56,2020-07-06,1.28,11,323
16744702,Luxurious 5 bedroom Family home in Brighton Beach,8615472,Naomi,,Bayside,-37.92221,144.99831,Entire home/apt,400,7,0,,,1,0
16746254,New modern 2BD apartment near CBD!,75280122,Ellen,,Yarra,-37.81011,145.00667,Entire home/apt,100,7,46,2018-03-28,1.08,1,0
16749454,En-suite private room - Free wifi & pool & gym,9746215,Seul,,Melbourne,-37.82126,144.9423,Private room,72,2,18,2017-07-09,0.42,1,0
16755923,This property is no longer available.,39301617,Max,,Melton,-37.67385,144.58576,Entire home/apt,643,2,0,,,1,89
16756924,Healesville House - Magnolia House,111202850,Caroline,,Yarra Ranges,-37.65014,145.52405,Entire home/apt,277,1,58,2020-07-06,1.36,2,304
16757298,"Freshwater Pearl on Southbank, Melbourne",111203559,Julie,,Melbourne,-37.82173,144.95995,Entire home/apt,225,3,20,2020-06-22,0.47,2,259
16757512,Spacious brand new double story house,111209858,Mary,,Wyndham,-37.8398,144.73757,Entire home/apt,155,7,12,2020-05-29,0.41,1,178
16758427,#CBD 1BR |QV|MelCentral|State Library|China town,32316995,Yong,,Melbourne,-37.81022,144.96626,Entire home/apt,82,1,221,2020-07-15,5.18,7,148
16758886,Resort Living in Melbourne - Green Room,63279141,Leonhard,,Casey,-38.10785,145.30376,Private room,37,1,58,2020-06-25,1.39,4,203
16760938,OWNME整套公寓，南岸2017交割五星service apartment，比邻赌场，自助入住,108498625,Jie,,Melbourne,-37.82637,144.96386,Entire home/apt,109,1,219,2020-03-15,5.18,1,180
16768130,Melbourne Luxury Lakeside Resort,44691040,Kim,,Wyndham,-37.89992,144.76897,Entire home/apt,340,2,2,2020-01-15,0.24,1,184
16769634,Rooftop Living from a Penthouse Apartment with free parking,34671352,Matt,,Melbourne,-37.81679,144.96139,Entire home/apt,240,1,146,2020-07-05,3.37,1,330
16770152,Puddle Duck Lane,111329834,Tina,,Cardinia,-37.95158,145.45168,Entire home/apt,105,2,47,2020-06-28,1.10,1,358
16771243,"Light, spacious bedroom with private sitting room",14262931,Nola,,Yarra,-37.78644,144.9945,Private room,98,2,48,2020-03-14,1.11,4,364
16771603,Queen of North Fitzroy,14262931,Nola,,Yarra,-37.78441,144.99407,Private room,105,2,2,2017-03-18,0.05,4,364
16773479,Cozy 2BR apartment in peaceful area of South Yarra,111372442,Alastair,,Stonnington,-37.84325,145.0043,Entire home/apt,100,1,5,2018-01-02,0.14,1,0
16782975,GORGEOUS HOME IN THE HEART OF SUNNY ST KILDA,5139427,Tori,,Port Phillip,-37.86794,144.98559,Private room,60,130,16,2018-02-13,0.37,1,365
16783112,Modern apartment in top location - with Pool & Gym,84213229,Ella,,Port Phillip,-37.83471,144.97356,Entire home/apt,123,5,25,2020-03-18,0.58,2,1
16783227,1 Bedroom Apt - Central Melbourne & Southbank,111488436,Peir,,Melbourne,-37.82587,144.957,Entire home/apt,125,2,108,2020-03-17,2.62,1,355
16783296,$23 per night if you stay more than 31 nights,14967250,Jo,,Melbourne,-37.81624,144.95533,Shared room,34,3,19,2020-01-06,0.44,25,90
16785794,5 Bedroom Luxury Living,10736311,Steve,,Glen Eira,-37.90106,145.03862,Entire home/apt,975,14,6,2019-12-29,0.15,1,177
16794600,Tranquil House in the Foothills of the Dandenong Ranges,12301602,Troy,,Knox,-37.86504,145.31855,Entire home/apt,150,2,152,2020-07-05,3.50,4,312
16795432,"Stay in the Heart of Richmond, Chic 1 Bed apt",67242999,Anouk,,Yarra,-37.82038,145.00085,Entire home/apt,65,4,99,2020-07-08,2.28,1,337
16797095,Stay in inner city suburb Melb.Long stays welcome.,74725619,Fiona,,Yarra,-37.81863,145.00865,Entire home/apt,117,2,86,2020-03-29,2.03,1,41
16797613,"Private studio, near transport, amenities, parks.",111663870,David,,Manningham,-37.76845,145.12688,Private room,67,7,0,,,1,178
16798342,"Bayside City Escape, 1 bed apt bay views",111671929,Sharon,,Melbourne,-37.82369,144.96338,Entire home/apt,157,2,21,2019-11-30,0.49,1,110
16799663,Comfort for Two in South Yarra Apt - Premium Amenities,111686167,Lew,,Stonnington,-37.83832,144.99272,Entire home/apt,76,2,116,2020-07-07,2.79,1,94
16799782,**Royal Stays 1 Bdr Comfy Near the Crown Casino **,4170460,Royal Stays,,Melbourne,-37.82742,144.95834,Entire home/apt,107,1,3,2019-08-31,0.14,37,365
16802564,休闲度假的好去处！！,101452046,Cici,,Kingston,-38.06663,145.13357,Private room,75,2,13,2018-12-02,0.30,2,90
16812552,Beautiful Bedsit. Peaceful Garden view. Free Wifi,62576579,Anne,,Melbourne,-37.79495,144.97,Entire home/apt,150,1,22,2018-02-28,0.51,1,0
16814336,Casa 28 - Netflix & Wifi,29024898,Nikki,,Melbourne,-37.82139,144.9553,Entire home/apt,108,2,106,2020-04-09,2.47,1,42
16816822,"Preston bedroom, own bathroom + own study/lounge.",111683327,Helen,,Darebin,-37.74539,144.98938,Private room,38,4,118,2020-08-11,2.81,1,122
16817123,Flemington and Showgrounds - 2BR Townhouse,4959145,Andrew,,Melbourne,-37.79193,144.91922,Entire home/apt,110,5,24,2020-03-17,0.74,1,173
16817360,Paris modern boutique apartment Melbourne CBD,35181451,Kylie,,Melbourne,-37.81786,144.96063,Entire home/apt,155,2,38,2020-03-16,0.88,1,19
16820003,Comfy & clean place in the heart of Melbourne CBD,111900761,Sany,,Melbourne,-37.80846,144.97199,Private room,85,2,0,,,1,88
16828575,AirMum&Dad INDEPENDENT Bungalow near CBD,32727982,Liliana,,Maribyrnong,-37.80215,144.86083,Entire home/apt,45,1,1,2017-01-28,0.02,4,212
16830839,The Round Yard  at Holly Lane Mews,62847378,Joanne,,Yarra Ranges,-37.60763,145.37607,Entire home/apt,162,2,5,2017-10-02,0.13,1,137
16832059,"Modern apartment 15’ to city, 2’ to tram and shops",112029888,Andy & Van,,Yarra,-37.80975,145.00655,Private room,20,2,76,2019-02-19,1.78,1,0
16834037,DUPLEX Ultimate CBD Laneway Living! *FREE PARKING*,669279,Chammy,,Melbourne,-37.81209,144.96039,Entire home/apt,138,2,280,2020-07-10,6.55,7,0
16841233,Newly Renovated 4 Bedroom Home,112118859,Eliza,,Stonnington,-37.8488,145.00226,Entire home/apt,699,4,18,2020-01-07,0.51,1,358
16842504,"Modern light filled 2bdr townhouse, large bbq area",47280584,Dmitriy,,Bayside,-37.91495,145.01846,Entire home/apt,500,30,58,2020-03-31,1.36,1,364
16842794,Acland studio.,7834448,Jillian,,Port Phillip,-37.8633,144.97511,Entire home/apt,110,2,41,2020-03-16,0.96,1,158
16844886,"Waterfront. Walk to Races, Showgrounds. Parking.",109534738,Nicole,,Maribyrnong,-37.78743,144.89988,Entire home/apt,127,7,70,2020-03-25,1.61,1,324
16846570,Rivergarden 3 bedroom Apartment,111203559,Julie,,Melbourne,-37.82714,144.95649,Entire home/apt,314,4,61,2020-03-15,1.46,2,202
16851159,Elegance On Elizabeth - Enjoy Melbourne's BEST,110579719,Hazel,,Melbourne,-37.81182,144.96381,Entire home/apt,106,3,39,2018-01-01,0.89,1,0
16858889,Private Bedroom & Toilet in central Southbank,99279430,Ian,,Melbourne,-37.8277,144.96029,Private room,107,2,189,2020-03-16,4.36,1,90
16860692,Stunning Views from Apartment in Collingwood,1767459,Tim,,Yarra,-37.80094,144.98746,Entire home/apt,280,1,96,2020-06-11,2.29,1,175
